IMF_SDN15-12_Cerutti-Dagher-DellAriccia_Housing-Finance-Real-Estate-Booms.pdf	https://www.imf.org/external/pubs/ft/sdn/2015/sdn1512.pdf
IMF_WP12-217_Igan-Loungani_Global-Housing-Cycles.pdf	https://www.imf.org/-/media/websites/imf/imported-full-text-pdf/external/pubs/ft/wp/2012/_wp12217.pdf
IMF_WP18-164_Geng_Fundamental-Drivers-House-Prices-Advanced-Economies.pdf	https://www.imf.org/-/media/files/publications/wp/2018/wp18164.pdf
IMF_WP13-38_Hirata-etal_Global-House-Price-Fluctuations.pdf	https://www.imf.org/-/media/websites/imf/imported-full-text-pdf/external/pubs/ft/wp/2013/_wp1338.pdf
IMF_WP2025-050_Not-All-Housing-Cycles-Are-Created-Equal.pdf	https://www.imf.org/-/media/files/publications/wp/2025/english/wpiea2025050-print-pdf.pdf
IMF_2017_Mian-Sufi-Verner_Household-Debt-Business-Cycles-Worldwide.pdf	https://www.imf.org/-/media/files/conferences/2017-annual-research-conference/mian-s5.pdf
IMF_WP20-11_Deghi-etal_Predicting-Downside-Risks-House-Prices_SSRN.pdf	https://papers.ssrn.com/sol3/Delivery.cfm/dp3623870.pdf?abstractid=3623870
OECD_ECOWP746_Andre_Birds-Eye-View-OECD-Housing-Markets.pdf	https://www.oecd-ilibrary.org/a-bird-s-eye-view-of-oecd-housing-markets_5kmlh5qvz1s4.pdf
OECD_ECOWP831_Andrews_Real-House-Prices-OECD-Demand-Shocks.pdf	https://www.oecd.org/content/dam/oecd/en/publications/reports/2010/12/real-house-prices-in-oecd-countries_g17a1f27/5km33bqzhbzr-en.pdf
OECD_ECOWP475_Girouard-etal_Recent-House-Price-Developments-Fundamentals.pdf	https://www.oecd.org/content/dam/oecd/en/publications/reports/2006/01/recent-house-price-developments_g17a1764/864035447847.pdf
OECD_ECOWP882_Rousova-vandenNoord_Predicting-Peaks-Troughs-Real-House-Prices.pdf	https://www.oecd.org/content/dam/oecd/en/publications/reports/2011/07/predicting-peaks-and-troughs-in-real-house-prices_g17a1fec/5kg89j38k17c-en.pdf
NBER_W14656_Reinhart-Rogoff_Aftermath-of-Financial-Crises.pdf	https://www.nber.org/system/files/working_papers/w14656/w14656.pdf
NBER_W20501_Jorda-Schularick-Taylor_The-Great-Mortgaging.pdf	https://www.nber.org/system/files/working_papers/w20501/w20501.pdf
NBER_W16845_Bloxham-Kent-Robson_Asset-Prices-Credit-Growth-Australia.pdf	https://www.nber.org/system/files/working_papers/w16845/w16845.pdf
NBER_W4373_Stein_Prices-Trading-Volume-Housing-Down-Payment.pdf	https://www.nber.org/system/files/working_papers/w4373/w4373.pdf
FRBSF_Jorda-Schularick-Taylor_Betting-the-House.pdf	https://www.frbsf.org/wp-content/uploads/BTH_paper_30Jun14.JORDA_.pdf
FRBSF_EL2008-09_Krainer_Falling-House-Prices-Rising-Time-on-Market.pdf	https://www.frbsf.org/wp-content/uploads/el2008-09.pdf
ECB_WP2614_Bluwstein-etal_Credit-Growth-Yield-Curve-Crisis-ML.pdf	https://www.ecb.europa.eu/pub/pdf/scpwps/ecb.wp2614~6974517ac3.en.pdf
UNSW_WP2015-27_Ji-Otto_Explosive-Behaviour-Australian-Housing.pdf	http://research.economics.unsw.edu.au/RePEc/papers/2015-27.pdf
Monash_WP54-15_Shi-etal_Dating-House-Price-Bubbles-Australian-Capitals.pdf	https://www.monash.edu/business/economics/research/working-papers/files/2015/5415timelinehousepriceshivaladkhanismythvahid.pdf
Cowles_DP2381_Shi-Phillips_Housing-Fever-Australia-2020-2023.pdf	https://cowles.yale.edu/sites/default/files/2024-02/d2381.pdf
Yale_Phillips-Shi-Yu_Testing-Multiple-Bubbles-SP500-GSADF.pdf	http://korora.econ.yale.edu/phillips/pubs/art/p1498.pdf
Yale_Phillips-Shi-Yu_Testing-Multiple-Bubbles-Limit-Theory.pdf	http://korora.econ.yale.edu/phillips/pubs/art/p1499.pdf
NYFed_SR218_Himmelberg-Mayer-Sinai_Assessing-High-House-Prices.pdf	https://www.newyorkfed.org/medialibrary/media/research/staff_reports/sr218.pdf
Yale_Case-Shiller_Is-There-a-Bubble-in-the-Housing-Market.pdf	http://www.econ.yale.edu/~shiller/pubs/p1089.pdf
CDU_JRFM2023_Alam-etal_Housing-Price-Interest-Rate-Hike-Five-Cities-Australia.pdf	https://ris.cdu.edu.au/ws/portalfiles/portal/72533935/jrfm_16_00061_v2.pdf
Macquarie_Bullock-Orsmond_House-Prices-Financial-Stability-Australian-Perspective.pdf	https://research-management.mq.edu.au/ws/portalfiles/portal/116975532/116969898.pdf
UnivPretoria_WP2013-83_Andre-GilAlana-Gupta_Persistence-Price-Income-Rent-Ratios.pdf	https://www.up.ac.za/media/shared/61/WP/wp_2013_83.zp39510.pdf
MPRA_Kaminsky-Reinhart_The-Twin-Crises-Signals-Approach.pdf	https://mpra.ub.uni-muenchen.de/14081/1/MPRA_paper_14081.pdf
Wharton_Genesove-Mayer_Loss-Aversion-Seller-Behavior-Housing.pdf	https://realestate.wharton.upenn.edu/wp-content/uploads/2017/03/323.pdf
LSE_Ngai-Sheedy_The-Ins-and-Outs-of-Selling-Houses.pdf	http://eprints.lse.ac.uk/121451/3/Ngai_the_ins_and_outs_of_selling_houses_published.pdf
UCSD_Moller-etal_Search-and-Predictability-of-Prices-Housing-HSI.pdf	https://rady.ucsd.edu/_files/faculty-research/timmermann/HSI.pdf
LSE_Ngai-Tenreyro_Hot-and-Cold-Seasons-in-the-Housing-Market.pdf	https://econ.lse.ac.uk/staff/rngai/Ngai-Tenreyro.pdf
PRRES_Rossini-Kupke_Granger-Causality-House-Land-Prices-Adelaide.pdf	https://www.prres.org/uploads/711/1938/Rossini_Granger_Causality_test_relationship_House_and_land_prices.pdf
APRA_2023-02_Update-on-Macroprudential-Policy-Settings.pdf	https://www.apra.gov.au/sites/default/files/2023-02/Information%20paper%20-%20Update%20on%20APRA%E2%80%99s%20Macroprudential%20Policy%20Settings%20-%20February%202023.pdf
